sample	study	instrument_model	library_name	library_source	library_selection	library_strategy	library_layout	forward_file_name	forward_file_md5	reverse_file_name	reverse_file_md5	forward_file_accession	reverse_file_accession
SE076	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE076_R1.fastq.gz	b646d1d02f4aae5842b62caaf5e8d574	euk1_reverse_SE076_R2.fastq.gz	48b2be7ea0d39992ea0e3bf74864b5d1	ERR10222965	ERR10222965
SE077	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE077_R1.fastq.gz	2dca1e74ec294e9c029526d19d640ff3	euk1_reverse_SE077_R2.fastq.gz	54d1edcceb7ad8574ca9cff31b52aeda	ERR10222966	ERR10222966
SE078	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE078_R1.fastq.gz	114367bc8208d6ae30457d4ffa1e2493	euk1_reverse_SE078_R2.fastq.gz	96f7b81540ade4968a4a552ceca4a8e4	ERR10222967	ERR10222967
SE079	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE079_R1.fastq.gz	83b376345f51252c34d4d4b275991d43	euk1_reverse_SE079_R2.fastq.gz	b17ce5f415f5ed758de5e4ef551cc630	ERR10222968	ERR10222968
SE080	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE080_R1.fastq.gz	fb54186b0bd5ac034645fae593c363b2	euk1_reverse_SE080_R2.fastq.gz	111d86b6fd1a9f2b2e8651907a3febd8	ERR10222969	ERR10222969
SE081	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE081_R1.fastq.gz	fde5a226a78259da24ab0e10e479378c	euk1_reverse_SE081_R2.fastq.gz	dc7d7bb70a9934b0c292c059c069c9b8	ERR10222970	ERR10222970
SE082	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE082_R1.fastq.gz	0ca216953a162e6a5ff472950ea17bfa	euk1_reverse_SE082_R2.fastq.gz	1757f01ea40de6add34a3631dbc00837	ERR10222971	ERR10222971
SE083	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE083_R1.fastq.gz	bc5b37dc6e603ef0d3b1c6bb4dcbb66a	euk1_reverse_SE083_R2.fastq.gz	8d972fa262133ba5693a42044d0861e0	ERR10222972	ERR10222972
SE084	PRJEB56039	Illumina MiSeq	euk1_reverse_open_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_reverse_SE084_R1.fastq.gz	a11ca685971f403ff304fc8995ccc709	euk1_reverse_SE084_R2.fastq.gz	8e6e125e62d12492433125e21a452fd5	ERR10222973	ERR10222973
SE001	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE001_R1.fastq.gz	915de865681584b552aa7fe0d66fc8bc	euk1_true_SE001_R2.fastq.gz	17bdcca3b4dae9f97d8ee16b7eb31d45	ERR10222974	ERR10222974
SE002	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE002_R1.fastq.gz	9ffc039cd19d76abdc7b5e86a40fdec9	euk1_true_SE002_R2.fastq.gz	4a1d11675edba48d0ca80aa136e0277f	ERR10222975	ERR10222975
SE003	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE003_R1.fastq.gz	e5daf1d076079bc9a11564ed2c1ba344	euk1_true_SE003_R2.fastq.gz	317cbfdc032b43aa4371059a105b7580	ERR10222976	ERR10222976
SE004	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE004_R1.fastq.gz	0f33f3df504d87c47ac0e4e842ced7c9	euk1_true_SE004_R2.fastq.gz	d61501c95813ff3d77f9a0339712459f	ERR10222977	ERR10222977
SE005	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE005_R1.fastq.gz	67d0e8b1c91ae2b8dac285a75e49c489	euk1_true_SE005_R2.fastq.gz	cf8da521baedefbcc4117333e0bf4edc	ERR10222978	ERR10222978
SE006	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE006_R1.fastq.gz	d8b5007c80b33de16e10d43f88e430cb	euk1_true_SE006_R2.fastq.gz	7d5fd6562c1273168a9fb7c9ea9078d8	ERR10222979	ERR10222979
SE007	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE007_R1.fastq.gz	abd1f11a24902f8d6225eeb0b79d98c7	euk1_true_SE007_R2.fastq.gz	ad4058ad4678ea539d6916d748e83f06	ERR10222980	ERR10222980
SE008	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE008_R1.fastq.gz	62ef85e50672718cce7716d9a0a1193c	euk1_true_SE008_R2.fastq.gz	134315789c6b2779678ecb0ed8bed330	ERR10222981	ERR10222981
SE009	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE009_R1.fastq.gz	fe1056b191ae1e2964ff7b4d41237282	euk1_true_SE009_R2.fastq.gz	996fdab6eda9906e193e7b1561a6678e	ERR10222982	ERR10222982
SE010	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE010_R1.fastq.gz	376dfa2b02ce703a3ec781d627f80f92	euk1_true_SE010_R2.fastq.gz	51ed6d48299da786673666aa4e469867	ERR10222983	ERR10222983
SE011	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE011_R1.fastq.gz	8afe4d0a0a660a67cb9f099f3af6e544	euk1_true_SE011_R2.fastq.gz	50a2cd6290af65fa8b31d3c3c8ea15bc	ERR10222984	ERR10222984
SE012	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp0_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE012_R1.fastq.gz	6f1e7283c617f0b51938c981e2a7cde5	euk1_true_SE012_R2.fastq.gz	e07b38e42efb2255287650491bf53b79	ERR10222985	ERR10222985
SE013	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE013_R1.fastq.gz	79f71228e29e27462da24babb0f34feb	euk1_true_SE013_R2.fastq.gz	93dcb6000004691c230b4c1815456609	ERR10222986	ERR10222986
SE014	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE014_R1.fastq.gz	5062591df13748c5029048b583516fdc	euk1_true_SE014_R2.fastq.gz	bf29082a22c5cee2f1cddeff98aadb04	ERR10222987	ERR10222987
SE015	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE015_R1.fastq.gz	7f90c5a3604ea270e1bd66465ccdc9f7	euk1_true_SE015_R2.fastq.gz	621291d53d8fc5d5beb9159aecb9ccf8	ERR10222988	ERR10222988
SE016	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE016_R1.fastq.gz	e261b0c4028876d7299bb01d41e74b71	euk1_true_SE016_R2.fastq.gz	61a874da364bed2b823ff4de23f3b547	ERR10222989	ERR10222989
SE017	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE017_R1.fastq.gz	7be100e73ecb0473109217adb9b8a382	euk1_true_SE017_R2.fastq.gz	8980ecd319c241ed1ea570f38f466dd7	ERR10222990	ERR10222990
SE018	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE018_R1.fastq.gz	0c250789442359900e1f702e0362c361	euk1_true_SE018_R2.fastq.gz	e1917a1db99215625d08eda75e11ec56	ERR10222991	ERR10222991
SE019	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE019_R1.fastq.gz	dbb3f2ea28756fe29e4019c85fed2399	euk1_true_SE019_R2.fastq.gz	47bca363bc59698002f34309e0446ae3	ERR10222992	ERR10222992
SE020	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE020_R1.fastq.gz	5a75115b5e34a0a6cf20f1eaef70c0b2	euk1_true_SE020_R2.fastq.gz	d7a3d9beaf1f69a17fe6870ee132a1e3	ERR10222993	ERR10222993
SE021	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE021_R1.fastq.gz	1ec1fa0aa7db8219f3975d5a9bcaf6fc	euk1_true_SE021_R2.fastq.gz	d31921661231f492651acb7734df4192	ERR10222994	ERR10222994
SE022	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE022_R1.fastq.gz	ccce6eedc764cba946fc64b335d6f75f	euk1_true_SE022_R2.fastq.gz	cd69059a3d038df7173e24286af76668	ERR10222995	ERR10222995
SE023	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE023_R1.fastq.gz	a7df0fe8eb0a66099181f029c485b30d	euk1_true_SE023_R2.fastq.gz	c06947da52d62b37e4941e18afc8bbda	ERR10222996	ERR10222996
SE024	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE024_R1.fastq.gz	146408a6aa68375cae3b7cab8c165f50	euk1_true_SE024_R2.fastq.gz	2cae4c861a6d5976c55cb5cbd2f736d0	ERR10222997	ERR10222997
SE025	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE025_R1.fastq.gz	fc0282359df4b9d7eebdde8da4df8371	euk1_true_SE025_R2.fastq.gz	72b04120d85b6355c7f34b46b94f6f7a	ERR10222998	ERR10222998
SE026	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE026_R1.fastq.gz	4dd4187abf20b07465607958223ea961	euk1_true_SE026_R2.fastq.gz	c924c29e19417778819b818a16fe0af4	ERR10222999	ERR10222999
SE027	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE027_R1.fastq.gz	5d6c045311cfd4500364b8f782b1d173	euk1_true_SE027_R2.fastq.gz	086e2f33eb0f9d861b35a69c91886624	ERR10223000	ERR10223000
SE028	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE028_R1.fastq.gz	6eec87ec9eee6c46fbcc160d026c6bb4	euk1_true_SE028_R2.fastq.gz	2e91956157742dc92a3092ba09001f53	ERR10223001	ERR10223001
SE029	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE029_R1.fastq.gz	fec5af810603c755fae58e1a1c5740e2	euk1_true_SE029_R2.fastq.gz	b1aaa9d011742cb4beba2ed68eec0072	ERR10223002	ERR10223002
SE030	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE030_R1.fastq.gz	7143f71385e7a621c3f19d02e985b392	euk1_true_SE030_R2.fastq.gz	ccd2c1374476b4eb707aa155ec915af5	ERR10223003	ERR10223003
SE031	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE031_R1.fastq.gz	d145ad6bba00deeb9410aaad35f563a4	euk1_true_SE031_R2.fastq.gz	19f4369896b402b8a46bb68ad8cc9e05	ERR10223004	ERR10223004
SE032	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE032_R1.fastq.gz	22c7e5f41740e776c0159bf49935063c	euk1_true_SE032_R2.fastq.gz	8eb95c555e248ad9f06ade01d9be3cbf	ERR10223005	ERR10223005
SE033	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE033_R1.fastq.gz	57ac239847f2fec09c13ed7ac427ceb9	euk1_true_SE033_R2.fastq.gz	38fc2b15cd768c9ced650c1ab4abbc1e	ERR10223006	ERR10223006
SE034	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE034_R1.fastq.gz	6d1a26962d5fb93c2c4c6ee1ffbdbed0	euk1_true_SE034_R2.fastq.gz	c0861dd6db03b2292bb72efde027aa6a	ERR10223007	ERR10223007
SE035	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE035_R1.fastq.gz	b5ba85ee11383621c650955931cf35fe	euk1_true_SE035_R2.fastq.gz	887be80f1c004763f7f19eb0f2f733a6	ERR10223008	ERR10223008
SE036	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp10_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE036_R1.fastq.gz	e393bd3ebfe3b0e5b3fbe141b387e065	euk1_true_SE036_R2.fastq.gz	7e97361f102e8ed311c78efb89311283	ERR10223009	ERR10223009
SE037	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE037_R1.fastq.gz	c2902ae63542ece453c7105c63c17759	euk1_true_SE037_R2.fastq.gz	3d030dde22888ce489cdf337fc3fdaea	ERR10223010	ERR10223010
SE037a	PRJEB56039	Illumina MiSeq	euk1_true_NA	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE037a_R1.fastq.gz	8b5535e047b67372fc6703867a6c1df2	euk1_true_SE037a_R2.fastq.gz	346c1ba66a5f9cc56268dcaf22a00ec4	ERR10223011	ERR10223011
SE038	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE038_R1.fastq.gz	390d19ddbd4a0c3fa110eba67de25861	euk1_true_SE038_R2.fastq.gz	e6848960999973ed41fb706d80bbd6ae	ERR10223012	ERR10223012
SE039	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE039_R1.fastq.gz	1effdf56ece65e5c38dc4dcc4f945669	euk1_true_SE039_R2.fastq.gz	18029b62ae9eba0291c70c1fcc4ed06c	ERR10223013	ERR10223013
SE040	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE040_R1.fastq.gz	5cc80adc7d8cd1c3356854028f136ea3	euk1_true_SE040_R2.fastq.gz	7ecb177b87058742d1ac3f119830618f	ERR10223014	ERR10223014
SE041	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE041_R1.fastq.gz	74b6bab87b8fc7b02f2c193f9a9552db	euk1_true_SE041_R2.fastq.gz	ab2083469c6e91511bcf4fc02d734daf	ERR10223015	ERR10223015
SE042	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE042_R1.fastq.gz	feacfe5de278b288e9b39ef5c2d01fef	euk1_true_SE042_R2.fastq.gz	4eac55033e09625a81f5beabca6ac8ea	ERR10223016	ERR10223016
SE043	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE043_R1.fastq.gz	30e76f2c67391e9cce8ae534383d4233	euk1_true_SE043_R2.fastq.gz	e40b4063bfd12b074783917e017a645c	ERR10223017	ERR10223017
SE044	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE044_R1.fastq.gz	f6166efa1bcd4662b5b3f13067d9ddf9	euk1_true_SE044_R2.fastq.gz	eccad1a776acf60c57d25c775dd0e086	ERR10223018	ERR10223018
SE045	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE045_R1.fastq.gz	8f6e0202c1fa3fe1c5d7df6672ad68e0	euk1_true_SE045_R2.fastq.gz	1a7428765f53b7ef0e34d7da593da458	ERR10223019	ERR10223019
SE046	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE046_R1.fastq.gz	326f06907ae46d41faa27e5a28c7abed	euk1_true_SE046_R2.fastq.gz	7edb1a14ec0806524e7b7e16df4baba8	ERR10223020	ERR10223020
SE047	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE047_R1.fastq.gz	284dbd83a21fa9832981d8d6099d0f4e	euk1_true_SE047_R2.fastq.gz	5c732d5ae9943c6bfb64b1631bb93e6d	ERR10223021	ERR10223021
SE048	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp20_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE048_R1.fastq.gz	2a49c44564f104c1a0bafeb1fdfb24cd	euk1_true_SE048_R2.fastq.gz	5aa5f5ee62c55ef72ce905737246ea05	ERR10223022	ERR10223022
SE049	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE049_R1.fastq.gz	04a24bf73125758ffad74124ed2d22f1	euk1_true_SE049_R2.fastq.gz	f3979aa5f69e7f9e0cf8780562f39b5d	ERR10223023	ERR10223023
SE050	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE050_R1.fastq.gz	e32a2598db64dd76e64b0e6c4fa35cde	euk1_true_SE050_R2.fastq.gz	70c71aab81a30acf6389b1195087b727	ERR10223024	ERR10223024
SE051	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE051_R1.fastq.gz	d4521ab0be3bc144381c552cce8ce593	euk1_true_SE051_R2.fastq.gz	25fabac3e0614da5315dd76a60421dc2	ERR10223025	ERR10223025
SE052	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE052_R1.fastq.gz	2fa89505883ab6d4b1cc4d3802d55f68	euk1_true_SE052_R2.fastq.gz	1bbd86aa5779dc0d2265e43ca717e979	ERR10223026	ERR10223026
SE053	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE053_R1.fastq.gz	842bdb7d6e1f71b94ecc44b3ffa567f1	euk1_true_SE053_R2.fastq.gz	292e7e3289db7e856af2bdbb3d8b574a	ERR10223027	ERR10223027
SE054	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE054_R1.fastq.gz	a884bede82fd9e40cadcb7bd6e30db17	euk1_true_SE054_R2.fastq.gz	9e4e83d11bf711a169a6322018b51652	ERR10223028	ERR10223028
SE055	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE055_R1.fastq.gz	afc884803353f5e7252cdb238894a0f2	euk1_true_SE055_R2.fastq.gz	71b3ca27b23a2cea7208413022a598b4	ERR10223029	ERR10223029
SE056	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE056_R1.fastq.gz	0f910c84019051ccd130172443e23229	euk1_true_SE056_R2.fastq.gz	db1c98858a835e9ba58548a1fa07caa1	ERR10223030	ERR10223030
SE057	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE057_R1.fastq.gz	c37c84c4d62c740df429cd319de8e3c7	euk1_true_SE057_R2.fastq.gz	e1a32194381102ca102b9bb1a1715427	ERR10223031	ERR10223031
SE058	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE058_R1.fastq.gz	9dfaecc3ceae895e8540bea5954ad364	euk1_true_SE058_R2.fastq.gz	43200ba7cc646024f5b5f93cb92f2239	ERR10223032	ERR10223032
SE059	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE059_R1.fastq.gz	c11475c810fef1f00598be67fdd502de	euk1_true_SE059_R2.fastq.gz	566a4748c9e771e8327b8440a4c0026b	ERR10223033	ERR10223033
SE060	PRJEB56039	Illumina MiSeq	euk1_true_closed_temp40_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE060_R1.fastq.gz	f56ea5efc256e418800a88c5825f4c08	euk1_true_SE060_R2.fastq.gz	56e9dd5dd795e2c00413df735ceb970c	ERR10223034	ERR10223034
SE061	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE061_R1.fastq.gz	c0d64b52b36c226d7f96bd1eecba33dd	euk1_true_SE061_R2.fastq.gz	bbcfaae894e1142713bfd832dab29516	ERR10223035	ERR10223035
SE062	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE062_R1.fastq.gz	46cafbae95f4ac5a25fa2266e027852d	euk1_true_SE062_R2.fastq.gz	b543cd089db88983a52713e35ed3e458	ERR10223036	ERR10223036
SE063	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE063_R1.fastq.gz	4d0e7c39b46723228db31b43c72ff605	euk1_true_SE063_R2.fastq.gz	71c6b0f384ed63ee2dfb1d23ca510530	ERR10223037	ERR10223037
SE064	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE064_R1.fastq.gz	78c717801b8215aa438b3038f0f6bbe8	euk1_true_SE064_R2.fastq.gz	cae7792b143a67a5992e2d6048f99ced	ERR10223038	ERR10223038
SE065	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE065_R1.fastq.gz	ee19a074f489c11a2a7487cb6c527938	euk1_true_SE065_R2.fastq.gz	04f126bc7558e939d68db6d3c71c45d3	ERR10223039	ERR10223039
SE066	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time1	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE066_R1.fastq.gz	5177de258e12b9cdd51d05b0d54aff6c	euk1_true_SE066_R2.fastq.gz	40f666ff3dd8276d8b65c30c59d305f3	ERR10223040	ERR10223040
SE067	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE067_R1.fastq.gz	45444a9abcb4b53206ffdd7aa2bdebe3	euk1_true_SE067_R2.fastq.gz	5b7362d1c88ccab65d88a16553a41e01	ERR10223041	ERR10223041
SE068	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE068_R1.fastq.gz	c1e5f9ffb537d17365795fb29877bba8	euk1_true_SE068_R2.fastq.gz	a2626418eb4417261451a79b040f2339	ERR10223042	ERR10223042
SE069	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time7	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE069_R1.fastq.gz	f3c7b49072f0453c6df3212671ad63eb	euk1_true_SE069_R2.fastq.gz	4ac44307a63c79c828740f0e26c9d4cf	ERR10223043	ERR10223043
SE070	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE070_R1.fastq.gz	5a6bc381b5963a9c016541f8479816da	euk1_true_SE070_R2.fastq.gz	b68fb9cc5489f480f3c7bb33f6d8c96a	ERR10223044	ERR10223044
SE071	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE071_R1.fastq.gz	b9ab587323fca45b5195706c40ec960f	euk1_true_SE071_R2.fastq.gz	9714457fe8389b6b8c5bd8fe0a3dce01	ERR10223045	ERR10223045
SE072	PRJEB56039	Illumina MiSeq	euk1_true_open_temp5_time28	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE072_R1.fastq.gz	bfea1b20b5eb11388d3816a64a6f973a	euk1_true_SE072_R2.fastq.gz	5dbaf9bc7068c7c8cef11625bc04b81c	ERR10223046	ERR10223046
SE073	PRJEB56039	Illumina MiSeq	euk1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE073_R1.fastq.gz	d0e83693b87b8b0ca1dc3927bf52ebe4	euk1_true_SE073_R2.fastq.gz	5bb482d38e4720cfc70793009a57395e	ERR10223047	ERR10223047
SE074	PRJEB56039	Illumina MiSeq	euk1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE074_R1.fastq.gz	eedef2b1c5b1a2ccaaf3873cad89734d	euk1_true_SE074_R2.fastq.gz	7739531679fa674b601c48abccd4a0de	ERR10223048	ERR10223048
SE075	PRJEB56039	Illumina MiSeq	euk1_true_open_temp20_time0	METAGENOMIC	PCR	AMPLICON	PAIRED	euk1_true_SE075_R1.fastq.gz	9bd1fc08a2934b09fe3049b8bcd8945c	euk1_true_SE075_R2.fastq.gz	11098f067a34a87b787bed71d998c2fa	ERR10223049	ERR10223049
